,id ,Category,marker_icon,workplace_type,experience_level,city,type,from,to,currency
2737,soflab-technology-tester-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,5700.0,7500.0,pln
2738,britenet-tester-automatyzujacy-z-c,Testing,testing,remote,senior,Warszawa,b2b,20000.0,22500.0,pln
2739,scalo-tester-automatyzujacy-mid-i-senior,Testing,testing,remote,mid,Warszawa,b2b,18499.0,25199.0,pln
2740,pretius-test-automation-engineer,Testing,testing,remote,mid,Warszawa,b2b,15120.0,21000.0,pln
2741,pretius-test-automation-engineer,Testing,testing,remote,mid,Warszawa,permanent,12550.0,17430.0,pln
2742,redge-technologies-tester-aplikacji-multimedia,Testing,testing,partly_remote,junior,Warszawa,b2b,,,
2743,redge-technologies-tester-aplikacji-multimedia,Testing,testing,partly_remote,junior,Warszawa,permanent,,,
2744,scs-expert-sp-zo-o-tester-developer-testow-qa-engineer,Testing,testing,partly_remote,mid,Warszawa,b2b,,,
2745,scs-expert-sp-zo-o-tester-developer-testow-qa-engineer,Testing,testing,partly_remote,mid,Warszawa,permanent,,,
2746,syncron-senior-software-tester-wroclaw,Testing,testing,remote,mid,Warszawa,permanent,,,
2747,nokia-test-automation-engineer-1c810568-a0dd-45d4-adcd-f81eb109491c,Testing,testing,remote,mid,Wrocław,permanent,,,
2748,consult-red-test-automation-engineer,Testing,testing,remote,mid,Wrocław,b2b,14000.0,18000.0,pln
2749,consult-red-test-automation-engineer,Testing,testing,remote,mid,Wrocław,permanent,13000.0,16000.0,pln
2750,prodata-consult-test-automation-engineer-70b393b3-4ca3-47a6-9076-ad99d026e34c,Testing,testing,remote,mid,Warszawa,b2b,19320.0,21840.0,pln
2751,vasco-electronics-tester-oprogramowania,Testing,testing,remote,senior,Kraków,b2b,11000.0,14000.0,pln
2752,vasco-electronics-tester-oprogramowania,Testing,testing,remote,senior,Kraków,permanent,10000.0,13000.0,pln
2753,amberteam-test-automation-engineer-warszawa,Testing,testing,partly_remote,mid,Warszawa,b2b,8800.0,15000.0,pln
2754,sts-test-automation-engineer-b2b-uop,Testing,testing,partly_remote,mid,Katowice,b2b,8000.0,11000.0,pln
2755,eyzee-s-a-tester-manualny-warszawa,Testing,testing,remote,mid,Warszawa,b2b,5000.0,10000.0,pln
2756,pgs-software-s-a-tester-oprogramowania-senior,Testing,testing,remote,senior,Gdańsk,b2b,14700.0,20900.0,pln
2757,pgs-software-s-a-tester-oprogramowania-senior,Testing,testing,remote,senior,Gdańsk,permanent,11000.0,16000.0,pln
2758,bnp-paribas-bank-polska-test-automation-engineer,Testing,java,partly_remote,mid,Warszawa,permanent,,,
2759,macrix-technology-group-test-automation-engineer,Testing,testing,remote,mid,Wrocław,b2b,8000.0,13000.0,pln
2760,macrix-technology-group-test-automation-engineer,Testing,testing,remote,mid,Wrocław,permanent,6500.0,10000.0,pln
2761,softserve-test-automation-engineer-java-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,11000.0,22000.0,pln
2762,itlt-test-analyst,Testing,testing,partly_remote,mid,Warszawa,b2b,16800.0,20160.0,pln
2763,islandsbanki-test-automation-engineer-warszawa,Testing,testing,remote,mid,Warszawa,b2b,17000.0,20000.0,pln
2764,islandsbanki-test-automation-engineer-warszawa,Testing,testing,remote,mid,Warszawa,permanent,14000.0,16600.0,pln
2765,harman-connected-services-test-lead-automotive-connected-services,Testing,testing,partly_remote,senior,Łódź,b2b,13300.0,24000.0,pln
2766,harman-connected-services-test-lead-automotive-connected-services,Testing,testing,partly_remote,senior,Łódź,permanent,10000.0,18000.0,pln
2767,dxc-technology-technical-test-manager,Testing,testing,remote,mid,Warszawa,permanent,,,
2768,kubo-test-automation-engineer-ab4fbd10-f7ee-45be-9a7b-96340c725cd4,Testing,testing,remote,mid,Gdańsk,b2b,17600.0,20500.0,pln
2769,prodata-consult-tester-postman-soapui,Testing,testing,partly_remote,mid,Warszawa,b2b,12600.0,20160.0,pln
2770,dxc-technology-test-manager-with-german-warszawa,Testing,testing,remote,mid,Warszawa,permanent,,,
2771,manpowergroup-test-manager-krakow,Testing,testing,remote,mid,Kraków,b2b,22000.0,25000.0,pln
2772,nethansa-test-automation-engineer,Testing,testing,remote,mid,Gdańsk,b2b,10000.0,15000.0,pln
2773,nethansa-test-automation-engineer,Testing,testing,remote,mid,Gdańsk,permanent,8000.0,12000.0,pln
2774,iqvia-draft-test-engineer-in-healthcare,Testing,testing,partly_remote,junior,Warszawa,permanent,,,
2775,7n-tester-manualny-bankowosc,Testing,testing,partly_remote,mid,Warszawa,b2b,15120.0,17640.0,pln
2776,stx-next-test-automation-specialist-poznan,Testing,testing,remote,mid,Poznań,b2b,7500.0,13400.0,pln
2777,circle-k-business-centre-test-automation-engineer,Testing,testing,partly_remote,mid,Warszawa,permanent,,,
2778,sii-tester-manualny-gdansk,Testing,testing,remote,mid,Gdańsk,permanent,,,
2779,e-point-sa-test-specialist-tester-manualny,Testing,testing,remote,mid,Warszawa,b2b,,,
2780,bingo-hr-tester-manualny,Testing,testing,partly_remote,mid,Gdańsk,permanent,9000.0,15000.0,pln
2781,apple-tests-automation,Testing,python,office,mid,Herclijja,b2b,,,
2782,itfs-test-manager-warszawa,Testing,testing,remote,senior,Warszawa,b2b,30000.0,38000.0,pln
2783,kruk-s-a-tester-oprogramowania,Testing,testing,partly_remote,mid,Wrocław,b2b,11000.0,13000.0,pln
2784,kruk-s-a-tester-oprogramowania,Testing,testing,partly_remote,mid,Wrocław,permanent,9000.0,11000.0,pln
2785,wirtualna-polska-media-s-a-test-team-leader,Testing,testing,remote,mid,Gdańsk,permanent,,,
2786,netbulls-test-automation-engineer,Testing,testing,partly_remote,mid,Białystok,b2b,9450.0,18900.0,pln
2787,gn-delivery-sp-z-o-o-tester-manualny-wroclaw,Testing,testing,office,junior,Wrocław,b2b,,,
2788,gn-delivery-sp-z-o-o-tester-manualny-wroclaw,Testing,testing,office,junior,Wrocław,mandate_contract,,,
2789,mbank-tester-ka-automatyzujacy-a,Testing,testing,partly_remote,mid,Warszawa,permanent,,,
2790,astek-polska-test-automation-engineer-aa6ee13e-245a-416a-ac86-854dc0fade29,Testing,javascript,remote,mid,Warszawa,b2b,18060.0,19500.0,pln
2791,astek-polska-test-automation-engineer-aa6ee13e-245a-416a-ac86-854dc0fade29,Testing,javascript,remote,mid,Warszawa,permanent,12900.0,13500.0,pln
2792,benefit-systems-tester-ka-systemow-informatycznych,Testing,testing,partly_remote,mid,Warszawa,permanent,,,
2793,blue-media-s-a-test-automation-specialist,Testing,testing,partly_remote,mid,Sopot,b2b,,,
2794,blue-media-s-a-test-automation-specialist,Testing,testing,partly_remote,mid,Sopot,permanent,,,
2795,itfs-tester-manualny-32baec5b-7781-4741-8bd0-340dc575dc4c,Testing,testing,partly_remote,mid,Warszawa,b2b,12600.0,15100.0,pln
2796,britenet-tester-manualny-branza-przemyslowa,Testing,testing,remote,mid,Warszawa,permanent,,,
2797,britenet-tester-manualny-branza-przemyslowa,Testing,testing,remote,mid,Warszawa,b2b,,,
2798,bpsc-tester-automatyzujacy-team-lead,Testing,testing,partly_remote,senior,Katowice,permanent,,,
2799,bms-sp-z-o-o-tester-oprogramowania-a6ab5675-79ac-41d0-8df6-4bdb4bbd95e2,Testing,testing,remote,mid,Warszawa,permanent,,,
2800,bms-sp-z-o-o-tester-oprogramowania-a6ab5675-79ac-41d0-8df6-4bdb4bbd95e2,Testing,testing,remote,mid,Warszawa,b2b,,,
2801,fabrity-sp-z-o-o-tester-manualny,Testing,testing,partly_remote,mid,Polska,b2b,9700.0,11300.0,pln
2802,hogs-tester-manualny,Testing,testing,remote,mid,Gdańsk,permanent,,,
2803,natek-test-automation-engineer-warszawa,Testing,testing,partly_remote,mid,Warszawa,b2b,18000.0,19000.0,pln
2804,natek-test-automation-engineer-warszawa,Testing,testing,partly_remote,mid,Warszawa,permanent,13500.0,14500.0,pln
2805,terg-s-a-tester-aplikacji-lodz,Testing,testing,remote,mid,Łódź,b2b,,,
2806,terg-s-a-tester-aplikacji-lodz,Testing,testing,remote,mid,Łódź,permanent,,,
2807,win-local-europe-qa-engineer,Testing,testing,remote,mid,Katowice,b2b,6000.0,9000.0,pln
2808,sigma-it-poland-test-engineer-8b62ad2a-7f13-45f1-be9b-2e6377ff933e,Testing,testing,remote,mid,Wrocław,b2b,18480.0,21000.0,pln
2809,sigma-it-poland-test-engineer-8b62ad2a-7f13-45f1-be9b-2e6377ff933e,Testing,testing,remote,mid,Wrocław,permanent,15400.0,17500.0,pln
2810,stepwise-test-automation-engineer,Testing,testing,partly_remote,mid,Warszawa,b2b,10000.0,14000.0,pln
2811,aplitt-sp-z-o-o-tester-oprogramowania,Testing,testing,remote,mid,Gdańsk,b2b,8000.0,12000.0,pln
2812,dcg-tester-manualny-warszawa,Testing,testing,office,mid,Warszawa,b2b,16100.0,20100.0,pln
2813,3e-sp-jawna-tester-orogramowania,Testing,support,partly_remote,junior,Warszawa,b2b,6000.0,9000.0,pln
2814,eyzee-s-a-tester-automatyczny,Testing,testing,remote,mid,Warszawa,b2b,10000.0,20000.0,pln
2815,freshmail-sp-z-o-o-test-engineer-5da7ca34-84df-4cc5-8a61-3fea43f7248c,Testing,testing,remote,mid,Kraków,b2b,6000.0,8000.0,pln
2816,link-group-test-automation-engineer-javascript,Testing,testing,remote,senior,Warszawa,b2b,20000.0,23500.0,pln
2817,netgraf-tester-oprogramowania,Testing,testing,partly_remote,junior,Warszawa,permanent,4000.0,6000.0,pln
2818,comeon-poland-test-automation-specialist,Testing,testing,remote,mid,Katowice,b2b,,,
2819,prodata-consult-tester-automatyzujacy-warszawa,Testing,testing,remote,mid,Warszawa,b2b,16800.0,20160.0,pln
2820,bluesoft-tester-7d1615d5-e84d-4304-82c9-78f06b3010a3,Testing,testing,partly_remote,senior,Warszawa,b2b,15000.0,18500.0,pln
2821,makeitright-tester-manualny-3076e02f-3d07-49c6-aed3-0d4dafb8465e,Testing,testing,remote,mid,Warszawa,b2b,10000.0,16000.0,pln
2822,devqube-sp-z-o-o-tester-aplikacji-mobilnej-mid,Testing,testing,remote,mid,Wrocław,b2b,15000.0,18400.0,pln
2823,hogs-tester-automatyzujacy,Testing,testing,remote,mid,Gdańsk,b2b,10000.0,14000.0,pln
2824,rankomat-tester-automatyzujacy,Testing,testing,remote,mid,Warszawa,permanent,,,
2825,bosch-polska-test-architect,Testing,architecture,partly_remote,mid,Warszawa,permanent,,,
2826,ocado-technology-test-software-engineer-intern,Testing,java,partly_remote,junior,Wrocław,mandate_contract,8000.0,8000.0,pln
2827,empik-tester-automatyzujacy-warszawa,Testing,testing,partly_remote,mid,Warszawa,permanent,,,
2828,accenture-services-starszy-tester-funkcjonalny-ba9c3bff-76a5-4480-8549-f0cdd9ebc637,Testing,testing,partly_remote,mid,Katowice,permanent,,,
2829,accenture-services-starszy-tester-automatyzujacy-a9e562fd-f567-405d-9526-20bf388aabac,Testing,testing,partly_remote,mid,Katowice,permanent,,,
2830,crestt-tester-manualny-krakow,Testing,testing,remote,mid,Kraków,b2b,12600.0,15960.0,pln
2831,crestt-tester-manualny-krakow,Testing,testing,remote,mid,Kraków,permanent,10500.0,12000.0,pln
2832,21cn-radoslaw-smilgin-tester-automatyzujacy-mid,Testing,testing,remote,mid,Katowice,b2b,8000.0,12000.0,pln
2833,21cn-radoslaw-smilgin-tester-automatyzujacy-mid,Testing,testing,remote,mid,Katowice,permanent,5000.0,9000.0,pln
2834,randstad-polska-sp-z-o-o-tester,Testing,testing,partly_remote,mid,Łódź,permanent,10000.0,17000.0,pln
2835,core3-sp-z-o-o-junior-tester-oprogramowania,Testing,testing,partly_remote,junior,Warszawa,b2b,7300.0,9000.0,pln
2836,artgeist-sp-zo-o-tester-manualny,Testing,testing,remote,mid,Wrocław,b2b,6000.0,12000.0,pln
2837,artgeist-sp-zo-o-tester-manualny,Testing,testing,remote,mid,Wrocław,permanent,6000.0,9000.0,pln
2838,nocowanie-pl-tester-manualny-junior-mid,Testing,testing,remote,junior,Lublin,permanent,,,
2839,nocowanie-pl-tester-manualny-junior-mid,Testing,testing,remote,junior,Lublin,b2b,,,
2840,globallogic-test-automation-engineer-caa40caa-bbde-4ffa-aab4-833c0206c43d,Testing,testing,partly_remote,mid,Kraków,permanent,,,
2841,link-group-test-automation-engineer-c,Testing,testing,remote,mid,Kraków,b2b,18000.0,20000.0,pln
2842,polskie-eplatnosci-s-a-tester-oprogramowania-87c37816-517a-45bb-a3bd-0f8e2d7f24f9,Testing,testing,office,junior,Tajęcina,permanent,4000.0,7000.0,pln
2843,viacomcbs-senior-software-engineer-in-test,Testing,python,remote,senior,Warszawa,permanent,,,
2844,bluesoft-tester-automatyczny-a4b22dec-174c-4035-bddd-d026f913989f,Testing,testing,remote,mid,Warszawa,b2b,12000.0,15500.0,pln
2845,brown-brothers-harriman-test-automation-engineer,Testing,testing,partly_remote,mid,Kraków,permanent,,,
2846,gigaset-poland-test-engineer,Testing,testing,partly_remote,mid,Wrocław,b2b,,,
2847,gigaset-poland-test-engineer,Testing,testing,partly_remote,mid,Wrocław,permanent,,,
2848,g-forces-test-engineer,Testing,testing,remote,senior,Gdańsk,b2b,8000.0,15000.0,pln
2849,g-forces-test-engineer,Testing,testing,remote,senior,Gdańsk,permanent,6600.0,12500.0,pln
2850,stx-next-test-automation-specialist-bydgoszcz,Testing,testing,remote,mid,Warszawa,b2b,7500.0,13400.0,pln
2851,research-com-tester-manualny-krakow,Testing,testing,remote,mid,Kraków,b2b,8500.0,11500.0,pln
2852,research-com-tester-manualny-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,8500.0,11500.0,pln
2853,fujitsu-technology-solutions-sp-z-o-o-test-automation-senior-specialist-wroclaw,Testing,testing,remote,senior,Wrocław,permanent,10000.0,18000.0,pln
2854,stx-next-test-automation-specialist-gdansk,Testing,testing,remote,mid,Gdańsk,b2b,7500.0,13400.0,pln
2855,nokia-test-automation-engineer-cypress-js-krakow,Testing,other,partly_remote,mid,Kraków,permanent,,,
2856,nokia-test-automation-engineer-cypress-js-warszawa,Testing,other,partly_remote,mid,Warszawa,permanent,,,
2857,eo-networks-tester-manualny-oprogramowania-bialystok,Testing,java,partly_remote,mid,Białystok,permanent,,,
2858,eo-networks-tester-manualny-oprogramowania-bialystok,Testing,java,partly_remote,mid,Białystok,b2b,,,
2859,freshmail-sp-z-o-o-test-engineer-poznan,Testing,testing,remote,mid,Poznań,b2b,6000.0,8000.0,pln
2860,freshmail-sp-z-o-o-test-engineer-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,6000.0,8000.0,pln
2861,skillspark-test-automation-engineer-warszawa,Testing,testing,remote,mid,Wrocław,b2b,4000.0,6000.0,eur
2862,epam-systems-test-automation-engineer-javascript-krakow,Testing,testing,remote,mid,Kraków,permanent,9000.0,13500.0,pln
2863,epam-systems-test-automation-engineer-javascript-4fcc13f9-cf6f-418a-8610-73a967e262b1,Testing,testing,remote,mid,Kraków,permanent,9000.0,13500.0,pln
2864,epam-systems-test-automation-engineer-javascript-wroclaw,Testing,testing,remote,mid,Wrocław,permanent,9000.0,13500.0,pln
2865,epam-systems-test-automation-engineer-javascript-02fbfe18-d18e-48c2-8f3f-514edc4162ce,Testing,testing,remote,mid,Wrocław,permanent,9000.0,13500.0,pln
2866,hipets-sp-z-o-o-tester-manualny-wroclaw,Testing,other,remote,mid,Wrocław,b2b,6000.0,11000.0,pln
2867,hipets-sp-z-o-o-tester-manualny-poznan,Testing,other,remote,mid,Poznań,b2b,6000.0,11000.0,pln
2868,fujitsu-technology-solutions-sp-z-o-o-test-automation-senior-specialist-warszawa,Testing,testing,remote,senior,Warszawa,permanent,10000.0,18000.0,pln
2869,soflab-technology-tester-katowice,Testing,testing,remote,mid,Katowice,b2b,5700.0,7500.0,pln
2870,soflab-technology-tester-warszawa,Testing,testing,remote,mid,Warszawa,b2b,5700.0,7500.0,pln
2871,vasco-electronics-tester-oprogramowania-warszawa,Testing,testing,remote,senior,Warszawa,b2b,11000.0,14000.0,pln
2872,vasco-electronics-tester-oprogramowania-warszawa,Testing,testing,remote,senior,Warszawa,permanent,10000.0,13000.0,pln
2873,vasco-electronics-tester-oprogramowania-gdansk,Testing,testing,remote,senior,Gdańsk,b2b,11000.0,14000.0,pln
2874,vasco-electronics-tester-oprogramowania-gdansk,Testing,testing,remote,senior,Gdańsk,permanent,10000.0,13000.0,pln
2875,syncron-test-automation-engineer,Testing,testing,remote,mid,Gdańsk,permanent,,,
2876,comeon-poland-test-automation-specialist-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,,,
2877,comeon-poland-test-automation-specialist-warszawa,Testing,testing,remote,mid,Warszawa,b2b,,,
2878,consult-red-test-automation-engineer-cce347b7-e55d-4257-9692-0d73c6b7217c,Testing,testing,remote,mid,Katowice,b2b,14000.0,18000.0,pln
2879,consult-red-test-automation-engineer-cce347b7-e55d-4257-9692-0d73c6b7217c,Testing,testing,remote,mid,Katowice,permanent,13000.0,16000.0,pln
2880,consult-red-test-automation-engineer-43bf6e58-db5e-4e0d-8afa-c85c108168c0,Testing,testing,remote,mid,Zielona Góra,b2b,14000.0,18000.0,pln
2881,consult-red-test-automation-engineer-43bf6e58-db5e-4e0d-8afa-c85c108168c0,Testing,testing,remote,mid,Zielona Góra,permanent,13000.0,16000.0,pln
2882,consult-red-test-automation-engineer-4a995e0c-fa58-4729-adf8-40c6661dd066,Testing,testing,remote,mid,Warszawa,b2b,14000.0,18000.0,pln
2883,consult-red-test-automation-engineer-4a995e0c-fa58-4729-adf8-40c6661dd066,Testing,testing,remote,mid,Warszawa,permanent,13000.0,16000.0,pln
2884,pretius-test-automation-engineer-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,15120.0,21000.0,pln
2885,pretius-test-automation-engineer-wroclaw,Testing,testing,remote,mid,Wrocław,permanent,12550.0,17430.0,pln
2886,pretius-test-automation-engineer-krakow,Testing,testing,remote,mid,Kraków,b2b,15120.0,21000.0,pln
2887,pretius-test-automation-engineer-krakow,Testing,testing,remote,mid,Kraków,permanent,12550.0,17430.0,pln
2888,macrix-technology-group-test-automation-engineer-gdansk,Testing,testing,remote,mid,Gdańsk,b2b,8000.0,13000.0,pln
2889,macrix-technology-group-test-automation-engineer-gdansk,Testing,testing,remote,mid,Gdańsk,permanent,6500.0,10000.0,pln
2890,nokia-test-automation-engineer-poznan,Testing,testing,remote,mid,Poznań,permanent,,,
2891,nokia-test-automation-engineer-koszalin,Testing,testing,remote,mid,Koszalin,permanent,,,
2892,nokia-test-automation-engineer-gorzow-wielkopolski,Testing,testing,remote,mid,Gorzów Wielkopolski,permanent,,,
2893,nokia-test-automation-engineer-kielce,Testing,testing,remote,mid,Kielce,permanent,,,
2894,nokia-test-automation-engineer-olsztyn,Testing,testing,remote,mid,Olsztyn,permanent,,,
2895,nokia-test-automation-engineer-katowice,Testing,testing,remote,mid,Koszalin,permanent,,,
2896,nokia-test-automation-engineer-torun,Testing,testing,remote,mid,Toruń,permanent,,,
2897,e-point-sa-test-specialist-tester-manualny-wroclaw,Testing,testing,remote,mid,Wrocław,b2b,,,
2898,e-point-sa-test-specialist-tester-manualny-bydgoszcz,Testing,testing,remote,mid,Bydgoszcz,b2b,,,
2899,e-point-sa-test-specialist-tester-manualny-torun,Testing,testing,remote,mid,Toruń,b2b,,,
2900,e-point-sa-test-specialist-tester-manualny-lublin,Testing,testing,remote,mid,Lublin,b2b,,,
2901,e-point-sa-test-specialist-tester-manualny-gorzow-wielkopolski,Testing,testing,remote,mid,Gorzów Wielkopolski,b2b,,,
2902,e-point-sa-test-specialist-tester-manualny-lodz,Testing,testing,remote,mid,Łódź,b2b,,,
2903,e-point-sa-test-specialist-tester-manualny-krakow,Testing,testing,remote,mid,Kraków,b2b,,,
2904,e-point-sa-test-specialist-tester-manualny-opole,Testing,testing,remote,mid,Opole,b2b,,,
2905,e-point-sa-test-specialist-tester-manualny-rzeszow,Testing,testing,remote,mid,Rzeszów,b2b,,,
2906,e-point-sa-test-specialist-tester-manualny-bialystok,Testing,testing,remote,mid,Białystok,b2b,,,
2907,e-point-sa-test-specialist-tester-manualny-gdansk,Testing,testing,remote,mid,Gdańsk,b2b,,,
2908,e-point-sa-test-specialist-tester-manualny-katowice,Testing,testing,remote,mid,Katowice,b2b,,,
2909,e-point-sa-test-specialist-tester-manualny-kielce,Testing,testing,remote,mid,Kielce,b2b,,,
2910,e-point-sa-test-specialist-tester-manualny-olsztyn,Testing,testing,remote,mid,Olsztyn,b2b,,,
2911,e-point-sa-test-specialist-tester-manualny-poznan,Testing,testing,remote,mid,Poznań,b2b,,,
2912,e-point-sa-test-specialist-tester-manualny-szczecin,Testing,testing,remote,mid,Szczecin,b2b,,,
2913,nokia-test-automation-engineer-warszawa,Testing,testing,remote,mid,Warszawa,permanent,,,
2914,nethansa-test-automation-engineer-poznan,Testing,testing,remote,mid,Poznań,b2b,10000.0,15000.0,pln
2915,nethansa-test-automation-engineer-poznan,Testing,testing,remote,mid,Poznań,permanent,8000.0,12000.0,pln
2916,nethansa-test-automation-engineer-warszawa,Testing,testing,remote,mid,Warszawa,b2b,10000.0,15000.0,pln
2917,nethansa-test-automation-engineer-warszawa,Testing,testing,remote,mid,Warszawa,permanent,8000.0,12000.0,pln
2918,nokia-test-automation-engineer-696f4bf8-0c43-4776-803b-3f6bf767a999,Testing,testing,remote,mid,Kielce,permanent,,,
